book_id,video_id,frame_index,time_sec,instance_id,segment_id,score,x1,y1,x2,y2,shelf_center_x,shelf_x1,shelf_x2,match_cost,quality_score,crop_path,mask_path
000_book_0015,000,10,3.33,13,0,0.8804,521,214,558,601,522.0572,503.5572,540.5572,-0.4476,0.7190,crops/000010_013.jpg,masks/000010_013.png
000_book_0015,000,11,3.67,13,0,0.8695,463,223,503,602,524.9948,504.9948,544.9948,-0.3578,0.7293,crops/000011_013.jpg,masks/000011_013.png
000_book_0015,000,12,4.00,11,0,0.8577,365,220,411,598,523.7496,500.7496,546.7496,-0.3703,0.6558,crops/000012_011.jpg,masks/000012_011.png
000_book_0015,000,13,4.33,7,0,0.8893,258,196,315,584,515.1770,486.6770,543.6770,-0.1806,0.6752,crops/000013_007.jpg,masks/000013_007.png
000_book_0015,000,14,4.67,4,0,0.8188,187,214,242,559,534.0334,506.5334,561.5334,0.0322,0.6518,crops/000014_004.jpg,masks/000014_004.png
000_book_0016,000,0,0.00,14,0,0.7513,537,239,571,569,554.0000,537.0000,571.0000,,0.8020,crops/000000_014.jpg,masks/000000_014.png
000_book_0016,000,1,0.33,14,0,0.7255,544,244,575,575,554.6573,539.1573,570.1573,-0.4852,0.7901,crops/000001_014.jpg,masks/000001_014.png
000_book_0016,000,2,0.67,14,0,0.7686,552,268,583,600,554.0253,538.5253,569.5253,-0.5271,0.8010,crops/000002_014.jpg,masks/000002_014.png
000_book_0016,000,3,1.00,14,0,0.6765,549,285,577,610,553.5475,539.5475,567.5475,-0.4228,0.7712,crops/000003_014.jpg,masks/000003_014.png
000_book_0016,000,4,1.33,14,0,0.6300,544,303,573,610,552.9823,538.4823,567.4823,-0.3560,0.7584,crops/000004_014.jpg,masks/000004_014.png
000_book_0016,000,5,1.67,14,0,0.6588,544,298,572,610,552.6329,538.6329,566.6329,-0.4564,0.7647,crops/000005_014.jpg,masks/000005_014.png
000_book_0016,000,6,2.00,14,0,0.7472,556,282,584,610,550.8043,536.8043,564.8043,-0.3772,0.7893,crops/000006_014.jpg,masks/000006_014.png
000_book_0016,000,7,2.33,14,0,0.7589,569,249,596,596,545.9250,532.4250,559.4250,-0.1258,0.7702,crops/000007_014.jpg,masks/000007_014.png
000_book_0016,000,8,2.67,14,0,0.7585,577,267,605,610,544.2767,530.2767,558.2767,-0.2458,0.7758,crops/000008_014.jpg,masks/000008_014.png
000_book_0016,000,9,3.00,14,0,0.7044,583,288,608,610,546.0686,533.5686,558.5686,-0.3871,0.7721,crops/000009_014.jpg,masks/000009_014.png
000_book_0016,000,10,3.33,14,0,0.7460,551,261,578,599,547.0572,533.5572,560.5572,-0.4500,0.7431,crops/000010_014.jpg,masks/000010_014.png
000_book_0016,000,11,3.67,14,0,0.7140,495,268,523,600,550.9948,536.9948,564.9948,-0.2799,0.7051,crops/000011_014.jpg,masks/000011_014.png
000_book_0016,000,12,4.00,12,0,0.6834,398,265,432,596,550.7496,533.7496,567.7496,-0.3141,0.5932,crops/000012_012.jpg,masks/000012_012.png
000_book_0016,000,13,4.33,8,0,0.7839,293,244,336,582,543.1770,521.6770,564.6770,-0.2295,0.6402,crops/000013_008.jpg,masks/000013_008.png
000_book_0016,000,15,5.00,2,0,0.5981,128,206,170,556,538.9551,517.9551,559.9551,-0.0417,0.1624,crops/000015_002.jpg,masks/000015_002.png
000_book_0017,000,0,0.00,15,0,0.9120,557,182,598,565,577.5000,557.0000,598.0000,,0.8678,crops/000000_015.jpg,masks/000000_015.png
000_book_0017,000,1,0.33,15,0,0.9211,563,189,602,570,577.6573,558.1573,597.1573,-0.5394,0.8653,crops/000001_015.jpg,masks/000001_015.png
000_book_0017,000,2,0.67,15,0,0.9012,572,213,610,596,577.5253,558.5253,596.5253,-0.5328,0.8585,crops/000002_015.jpg,masks/000002_015.png
000_book_0017,000,3,1.00,15,0,0.8982,569,230,605,610,577.5475,559.5475,595.5475,-0.5015,0.8528,crops/000003_015.jpg,masks/000003_015.png
000_book_0017,000,4,1.33,15,0,0.9117,566,249,601,610,577.9823,560.4823,595.4823,-0.4093,0.8502,crops/000004_015.jpg,masks/000004_015.png
000_book_0017,000,5,1.67,15,0,0.9040,565,245,600,610,577.1329,559.6329,594.6329,-0.4828,0.8491,crops/000005_015.jpg,masks/000005_015.png
000_book_0017,000,6,2.00,15,0,0.8973,577,227,612,610,575.3043,557.8043,592.8043,-0.4087,0.8510,crops/000006_015.jpg,masks/000006_015.png
000_book_0017,000,7,2.33,15,0,0.8841,590,192,624,591,570.4250,553.4250,587.4250,-0.2021,0.7827,crops/000007_015.jpg,masks/000007_015.png
000_book_0017,000,8,2.67,15,0,0.9090,599,209,632,610,568.7767,552.2767,585.2767,-0.2748,0.7933,crops/000008_015.jpg,masks/000008_015.png
000_book_0017,000,9,3.00,15,0,0.8888,605,232,636,610,571.0686,555.5686,586.5686,-0.3960,0.8392,crops/000009_015.jpg,masks/000009_015.png
000_book_0017,000,10,3.33,15,0,0.8715,574,204,605,595,572.0572,556.5572,587.5572,-0.4214,0.7465,crops/000010_015.jpg,masks/000010_015.png
000_book_0017,000,11,3.67,15,0,0.8687,516,213,549,595,574.4948,557.9948,590.9948,-0.3841,0.7290,crops/000011_015.jpg,masks/000011_015.png
000_book_0017,000,12,4.00,13,0,0.8871,420,210,460,592,575.7496,555.7496,595.7496,-0.3211,0.6432,crops/000012_013.jpg,masks/000012_013.png
000_book_0017,000,13,4.33,9,0,0.8891,315,187,364,578,568.1770,543.6770,592.6770,-0.2202,0.6873,crops/000013_009.jpg,masks/000013_009.png
000_book_0017,000,14,4.67,5,0,0.8813,209,154,270,555,559.0334,528.5334,589.5334,0.0398,0.7105,crops/000014_005.jpg,masks/000014_005.png
000_book_0017,000,15,5.00,1,0,0.8449,128,148,200,551,553.9551,517.9551,589.9551,-0.0503,0.3367,crops/000015_001.jpg,masks/000015_001.png
000_book_0018,000,0,0.00,16,0,0.8873,588,182,628,565,608.0000,588.0000,628.0000,,0.8594,crops/000000_016.jpg,masks/000000_016.png
000_book_0018,000,1,0.33,16,0,0.9106,594,187,632,569,608.1573,589.1573,627.1573,-0.5293,0.8246,crops/000001_016.jpg,masks/000001_016.png
000_book_0018,000,2,0.67,16,0,0.8971,604,211,640,595,608.5253,590.5253,626.5253,-0.5025,0.8104,crops/000002_016.jpg,masks/000002_016.png
000_book_0018,000,3,1.00,16,0,0.8884,598,229,635,610,607.0475,588.5475,625.5475,-0.5133,0.8111,crops/000003_016.jpg,masks/000003_016.png
000_book_0018,000,4,1.33,16,0,0.8939,596,248,631,610,607.9823,590.4823,625.4823,-0.4233,0.8036,crops/000004_016.jpg,masks/000004_016.png
000_book_0018,000,5,1.67,16,0,0.8991,595,243,630,610,607.1329,589.6329,624.6329,-0.4703,0.8301,crops/000005_016.jpg,masks/000005_016.png
000_book_0018,000,6,2.00,16,0,0.8988,608,226,643,610,606.3043,588.8043,623.8043,-0.4416,0.8516,crops/000006_016.jpg,masks/000006_016.png
000_book_0018,000,7,2.33,16,0,0.9090,622,191,656,591,602.4250,585.4250,619.4250,-0.2560,0.7304,crops/000007_016.jpg,masks/000007_016.png
000_book_0018,000,8,2.67,16,0,0.9020,631,208,665,610,601.2767,584.2767,618.2767,-0.3303,0.7460,crops/000008_016.jpg,masks/000008_016.png
000_book_0018,000,9,3.00,16,0,0.8836,636,231,670,610,603.5686,586.5686,620.5686,-0.4251,0.8446,crops/000009_016.jpg,masks/000009_016.png
000_book_0018,000,10,3.33,16,0,0.9057,605,203,639,596,604.5572,587.5572,621.5572,-0.4461,0.7468,crops/000010_016.jpg,masks/000010_016.png
000_book_0018,000,11,3.67,16,0,0.8761,547,213,581,596,605.9948,588.9948,622.9948,-0.4461,0.7353,crops/000011_016.jpg,masks/000011_016.png
000_book_0018,000,12,4.00,14,0,0.9065,451,209,490,592,606.2496,586.7496,625.7496,-0.4250,0.6717,crops/000012_014.jpg,masks/000012_014.png
000_book_0018,000,13,4.33,10,0,0.9041,347,186,395,578,599.6770,575.6770,623.6770,-0.2442,0.6974,crops/000013_010.jpg,masks/000013_010.png
000_book_0018,000,14,4.67,6,0,0.9003,241,155,302,555,591.0334,560.5334,621.5334,0.0185,0.7156,crops/000014_006.jpg,masks/000014_006.png
000_book_0018,000,15,5.00,3,0,0.8694,160,147,232,551,585.9551,549.9551,621.9551,-0.0693,0.7592,crops/000015_003.jpg,masks/000015_003.png
000_book_0019,000,16,5.33,2,0,0.5150,128,431,142,544,611.7408,604.7408,618.7408,,-0.0236,crops/000016_002.jpg,masks/000016_002.png
000_book_0020,000,0,0.00,17,0,0.8990,624,195,655,564,639.5000,624.0000,655.0000,,0.8402,crops/000000_017.jpg,masks/000000_017.png
000_book_0020,000,1,0.33,17,0,0.8981,630,202,659,569,639.6573,625.1573,654.1573,-0.5172,0.7934,crops/000001_017.jpg,masks/000001_017.png
000_book_0020,000,2,0.67,17,0,0.8680,638,225,669,595,640.0253,624.5253,655.5253,-0.5370,0.7995,crops/000002_017.jpg,masks/000002_017.png
000_book_0020,000,3,1.00,17,0,0.8911,634,243,664,610,639.5475,624.5475,654.5475,-0.5458,0.7945,crops/000003_017.jpg,masks/000003_017.png
000_book_0020,000,4,1.33,17,0,0.8655,631,261,659,610,639.4823,625.4823,653.4823,-0.4126,0.7775,crops/000004_017.jpg,masks/000004_017.png
000_book_0020,000,5,1.67,17,0,0.8773,630,257,659,610,639.1329,624.6329,653.6329,-0.4658,0.7935,crops/000005_017.jpg,masks/000005_017.png
000_book_0020,000,6,2.00,17,0,0.8496,642,239,673,610,638.3043,622.8043,653.8043,-0.4274,0.8196,crops/000006_017.jpg,masks/000006_017.png
000_book_0020,000,7,2.33,17,0,0.8626,656,206,688,592,635.4250,619.4250,651.4250,-0.2480,0.6945,crops/000007_017.jpg,masks/000007_017.png
000_book_0020,000,8,2.67,17,0,0.8695,662,223,698,610,633.2767,615.2767,651.2767,-0.2837,0.7225,crops/000008_017.jpg,masks/000008_017.png
000_book_0020,000,9,3.00,17,0,0.7125,666,246,702,610,634.5686,616.5686,652.5686,-0.3593,0.8031,crops/000009_017.jpg,masks/000009_017.png
000_book_0020,000,10,3.33,17,0,0.8919,636,219,671,597,636.0572,618.5572,653.5572,-0.4551,0.7385,crops/000010_017.jpg,masks/000010_017.png
000_book_0020,000,11,3.67,17,0,0.8635,579,227,612,597,637.4948,620.9948,653.9948,-0.3982,0.7295,crops/000011_017.jpg,masks/000011_017.png
000_book_0020,000,12,4.00,15,0,0.8955,488,224,518,593,638.7496,623.7496,653.7496,-0.3951,0.6351,crops/000012_015.jpg,masks/000012_015.png
000_book_0020,000,13,4.33,11,0,0.8673,385,202,423,579,632.6770,613.6770,651.6770,-0.3195,0.6582,crops/000013_011.jpg,masks/000013_011.png
000_book_0020,000,14,4.67,7,0,0.8401,282,171,329,556,625.0334,601.5334,648.5334,-0.0392,0.6753,crops/000014_007.jpg,masks/000014_007.png
000_book_0020,000,15,5.00,4,0,0.8341,202,164,259,552,620.4551,591.9551,648.9551,-0.0645,0.7442,crops/000015_004.jpg,masks/000015_004.png
000_book_0020,000,16,5.33,1,0,0.7254,128,157,169,545,625.2408,604.7408,645.7408,-0.3585,0.1963,crops/000016_001.jpg,masks/000016_001.png
000_book_0021,000,0,0.00,18,0,0.8692,654,187,679,567,666.5000,654.0000,679.0000,,0.8216,crops/000000_018.jpg,masks/000000_018.png
000_book_0021,000,1,0.33,18,0,0.8509,659,193,684,572,666.6573,654.1573,679.1573,-0.5668,0.8169,crops/000001_018.jpg,masks/000001_018.png
000_book_0021,000,2,0.67,18,0,0.8530,668,217,694,597,667.5253,654.5253,680.5253,-0.5110,0.8198,crops/000002_018.jpg,masks/000002_018.png
000_book_0021,000,3,1.00,18,0,0.8413,662,235,689,610,666.0475,652.5475,679.5475,-0.4836,0.8182,crops/000003_018.jpg,masks/000003_018.png
000_book_0021,000,4,1.33,18,0,0.8211,659,254,685,610,666.4823,653.4823,679.4823,-0.4391,0.8082,crops/000004_018.jpg,masks/000004_018.png
000_book_0021,000,5,1.67,18,0,0.8249,657,249,685,610,665.6329,651.6329,679.6329,-0.4398,0.8140,crops/000005_018.jpg,masks/000005_018.png
000_book_0021,000,6,2.00,18,0,0.8363,669,231,699,610,664.8043,649.8043,679.8043,-0.4030,0.8241,crops/000006_018.jpg,masks/000006_018.png
000_book_0021,000,7,2.33,18,0,0.8536,685,197,715,595,663.4250,648.4250,678.4250,-0.3117,0.7428,crops/000007_018.jpg,masks/000007_018.png
000_book_0021,000,8,2.67,18,0,0.8671,693,214,725,610,662.2767,646.2767,678.2767,-0.4020,0.7693,crops/000008_018.jpg,masks/000008_018.png
000_book_0021,000,9,3.00,18,0,0.8523,695,238,728,610,662.0686,645.5686,678.5686,-0.3753,0.8333,crops/000009_018.jpg,masks/000009_018.png
000_book_0021,000,10,3.33,18,0,0.8830,664,210,698,601,663.5572,646.5572,680.5572,-0.4876,0.7392,crops/000010_018.jpg,masks/000010_018.png
000_book_0021,000,11,3.67,18,0,0.8336,606,221,638,601,663.9948,647.9948,679.9948,-0.4716,0.7277,crops/000011_018.jpg,masks/000011_018.png
000_book_0021,000,12,4.00,16,0,0.8844,517,217,544,597,666.2496,652.7496,679.7496,-0.3505,0.6638,crops/000012_016.jpg,masks/000012_016.png
000_book_0021,000,13,4.33,12,0,0.8528,416,195,445,583,659.1770,644.6770,673.6770,-0.3158,0.6630,crops/000013_012.jpg,masks/000013_012.png
000_book_0021,000,14,4.67,8,0,0.8736,313,164,351,560,651.5334,632.5334,670.5334,-0.0717,0.6819,crops/000014_008.jpg,masks/000014_008.png
000_book_0021,000,15,5.00,5,0,0.8366,234,156,282,556,647.9551,623.9551,671.9551,-0.0291,0.7491,crops/000015_005.jpg,masks/000015_005.png
000_book_0021,000,16,5.33,3,0,0.8405,131,142,191,549,637.7408,607.7408,667.7408,0.0148,0.2646,crops/000016_003.jpg,masks/000016_003.png
000_book_0022,000,0,0.00,19,0,0.9143,678,195,714,573,696.0000,678.0000,714.0000,,0.8564,crops/000000_019.jpg,masks/000000_019.png
000_book_0022,000,1,0.33,19,0,0.9087,682,201,719,578,695.6573,677.1573,714.1573,-0.5537,0.8569,crops/000001_019.jpg,masks/000001_019.png
000_book_0022,000,2,0.67,19,0,0.9175,691,225,728,604,696.0253,677.5253,714.5253,-0.5637,0.8558,crops/000002_019.jpg,masks/000002_019.png
000_book_0022,000,3,1.00,19,0,0.8949,684,244,724,610,694.5475,674.5475,714.5475,-0.4466,0.8546,crops/000003_019.jpg,masks/000003_019.png
000_book_0022,000,4,1.33,19,0,0.8866,680,262,720,610,694.4823,674.4823,714.4823,-0.3662,0.8513,crops/000004_019.jpg,masks/000004_019.png
000_book_0022,000,5,1.67,19,0,0.8898,680,258,720,610,694.6329,674.6329,714.6329,-0.5037,0.8530,crops/000005_019.jpg,masks/000005_019.png
000_book_0022,000,6,2.00,19,0,0.8883,692,240,734,610,693.8043,672.8043,714.8043,-0.4501,0.8609,crops/000006_019.jpg,masks/000006_019.png
000_book_0022,000,7,2.33,19,0,0.9121,708,205,751,602,692.9250,671.4250,714.4250,-0.3170,0.7524,crops/000007_019.jpg,masks/000007_019.png
000_book_0022,000,8,2.67,19,0,0.9157,717,223,762,610,692.7767,670.2767,715.2767,-0.4542,0.7537,crops/000008_019.jpg,masks/000008_019.png
000_book_0022,000,9,3.00,19,0,0.8894,718,247,765,610,692.0686,668.5686,715.5686,-0.3978,0.8699,crops/000009_019.jpg,masks/000009_019.png
000_book_0022,000,10,3.33,19,0,0.8974,687,220,733,608,692.5572,669.5572,715.5572,-0.5335,0.7658,crops/000010_019.jpg,masks/000010_019.png
000_book_0022,000,11,3.67,19,0,0.8776,629,230,672,608,692.4948,670.9948,713.9948,-0.5050,0.7656,crops/000011_019.jpg,masks/000011_019.png
000_book_0022,000,12,4.00,17,0,0.9196,539,227,577,604,693.7496,674.7496,712.7496,-0.3956,0.6699,crops/000012_017.jpg,masks/000012_017.png
000_book_0022,000,13,4.33,13,0,0.9160,441,206,476,590,687.1770,669.6770,704.6770,-0.3044,0.6611,crops/000013_013.jpg,masks/000013_013.png
000_book_0022,000,14,4.67,9,0,0.9104,338,173,383,567,680.0334,657.5334,702.5334,-0.1580,0.7082,crops/000014_009.jpg,masks/000014_009.png
000_book_0022,000,15,5.00,6,0,0.9120,260,167,313,563,676.4551,649.9551,702.9551,-0.1000,0.7903,crops/000015_006.jpg,masks/000015_006.png
000_book_0022,000,16,5.33,4,0,0.8930,156,154,223,556,666.2408,632.7408,699.7408,-0.0502,0.7274,crops/000016_004.jpg,masks/000016_004.png
000_book_0023,000,0,0.00,20,0,0.8972,709,187,741,573,725.0000,709.0000,741.0000,,0.8449,crops/000000_020.jpg,masks/000000_020.png
000_book_0023,000,1,0.33,20,0,0.9000,713,193,746,579,724.6573,708.1573,741.1573,-0.5505,0.8478,crops/000001_020.jpg,masks/000001_020.png
000_book_0023,000,2,0.67,20,0,0.8884,722,217,755,604,725.0253,708.5253,741.5253,-0.5607,0.8451,crops/000002_020.jpg,masks/000002_020.png
000_book_0023,000,3,1.00,20,0,0.8932,717,235,750,610,724.0475,707.5475,740.5475,-0.4882,0.8441,crops/000003_020.jpg,masks/000003_020.png
000_book_0023,000,4,1.33,20,0,0.8780,713,254,746,610,723.9823,707.4823,740.4823,-0.4038,0.8367,crops/000004_020.jpg,masks/000004_020.png
000_book_0023,000,5,1.67,20,0,0.8861,712,250,746,610,723.6329,706.6329,740.6329,-0.4797,0.8415,crops/000005_020.jpg,masks/000005_020.png
000_book_0023,000,6,2.00,20,0,0.8888,725,232,760,610,723.3043,705.8043,740.8043,-0.4459,0.8479,crops/000006_020.jpg,masks/000006_020.png
000_book_0023,000,7,2.33,20,0,0.8972,741,197,779,602,723.4250,704.4250,742.4250,-0.3044,0.7456,crops/000007_020.jpg,masks/000007_020.png
000_book_0023,000,8,2.67,20,0,0.8831,750,214,790,610,723.2767,703.2767,743.2767,-0.4135,0.7369,crops/000008_020.jpg,masks/000008_020.png
000_book_0023,000,9,3.00,20,0,0.8741,751,240,793,610,722.5686,701.5686,743.5686,-0.3855,0.8574,crops/000009_020.jpg,masks/000009_020.png
000_book_0023,000,10,3.33,20,0,0.8813,718,213,761,610,722.0572,700.5572,743.5572,-0.4694,0.7539,crops/000010_020.jpg,masks/000010_020.png
000_book_0023,000,11,3.67,20,0,0.8776,660,223,699,610,721.4948,701.9948,740.9948,-0.4897,0.7709,crops/000011_020.jpg,masks/000011_020.png
000_book_0023,000,12,4.00,18,0,0.8911,570,221,604,604,722.7496,705.7496,739.7496,-0.3827,0.6621,crops/000012_018.jpg,masks/000012_018.png
000_book_0023,000,13,4.33,14,0,0.9023,475,199,505,591,718.6770,703.6770,733.6770,-0.3104,0.6793,crops/000013_014.jpg,masks/000013_014.png
000_book_0023,000,14,4.67,10,0,0.8972,373,167,409,568,710.5334,692.5334,728.5334,-0.1680,0.6939,crops/000014_010.jpg,masks/000014_010.png
000_book_0023,000,15,5.00,7,0,0.8999,294,160,339,563,706.4551,683.9551,728.9551,-0.0395,0.7807,crops/000015_007.jpg,masks/000015_007.png
000_book_0023,000,16,5.33,5,0,0.8827,191,146,250,556,697.2408,667.7408,726.7408,-0.0137,0.7019,crops/000016_005.jpg,masks/000016_005.png
000_book_0023,000,17,5.67,1,0,0.7110,128,229,172,593,740.5493,718.5493,762.5493,0.5730,0.1298,crops/000017_001.jpg,masks/000017_001.png
000_book_0024,000,0,0.00,21,0,0.9268,734,152,774,574,754.0000,734.0000,774.0000,,0.8782,crops/000000_021.jpg,masks/000000_021.png
000_book_0024,000,1,0.33,21,0,0.9060,738,158,779,579,753.6573,733.1573,774.1573,-0.5559,0.8636,crops/000001_021.jpg,masks/000001_021.png
000_book_0024,000,2,0.67,21,0,0.9260,747,182,789,605,754.5253,733.5253,775.5253,-0.5396,0.8537,crops/000002_021.jpg,masks/000002_021.png
000_book_0024,000,3,1.00,21,0,0.9022,742,201,784,610,753.5475,732.5475,774.5475,-0.4934,0.8362,crops/000003_021.jpg,masks/000003_021.png
000_book_0024,000,4,1.33,21,0,0.9221,739,220,779,610,753.4823,733.4823,773.4823,-0.4131,0.8697,crops/000004_021.jpg,masks/000004_021.png
000_book_0024,000,5,1.67,21,0,0.9194,738,216,779,610,753.1329,732.6329,773.6329,-0.4820,0.8722,crops/000005_021.jpg,masks/000005_021.png
000_book_0024,000,6,2.00,21,0,0.8959,750,197,794,610,752.8043,730.8043,774.8043,-0.4431,0.8779,crops/000006_021.jpg,masks/000006_021.png
000_book_0024,000,7,2.33,21,0,0.9252,767,161,814,604,753.9250,730.4250,777.4250,-0.2801,0.7622,crops/000007_021.jpg,masks/000007_021.png
000_book_0024,000,8,2.67,21,0,0.9117,776,179,828,610,755.2767,729.2767,781.2767,-0.3713,0.7605,crops/000008_021.jpg,masks/000008_021.png
000_book_0024,000,9,3.00,21,0,0.9191,779,204,828,610,754.0686,729.5686,778.5686,-0.4550,0.8935,crops/000009_021.jpg,masks/000009_021.png
000_book_0024,000,10,3.33,21,0,0.9193,744,177,797,610,753.0572,726.5572,779.5572,-0.4738,0.7816,crops/000010_021.jpg,masks/000010_021.png
000_book_0024,000,11,3.67,21,0,0.9184,684,189,734,610,750.9948,725.9948,775.9948,-0.4556,0.8074,crops/000011_021.jpg,masks/000011_021.png
000_book_0024,000,12,4.00,19,0,0.9291,594,186,639,606,752.2496,729.7496,774.7496,-0.4383,0.7050,crops/000012_019.jpg,masks/000012_019.png
000_book_0024,000,13,4.33,15,0,0.9424,501,163,540,593,749.1770,729.6770,768.6770,-0.3460,0.6884,crops/000013_015.jpg,masks/000013_015.png
000_book_0024,000,14,4.67,11,0,0.9264,402,131,440,569,740.5334,721.5334,759.5334,-0.1242,0.6798,crops/000014_011.jpg,masks/000014_011.png
000_book_0024,000,15,5.00,8,0,0.9259,322,124,371,566,736.4551,711.9551,760.9551,-0.1101,0.7574,crops/000015_008.jpg,masks/000015_008.png
000_book_0024,000,16,5.33,6,0,0.9278,219,108,283,559,727.7408,695.7408,759.7408,-0.0306,0.7196,crops/000016_006.jpg,masks/000016_006.png
000_book_0024,000,17,5.67,3,0,0.8320,161,141,218,592,780.0493,751.5493,808.5493,0.5033,0.6350,crops/000017_003.jpg,masks/000017_003.png
000_book_0025,000,0,0.00,22,0,0.8304,763,220,801,572,782.0000,763.0000,801.0000,,0.8341,crops/000000_022.jpg,masks/000000_022.png
000_book_0025,000,1,0.33,22,0,0.8287,767,226,806,577,781.6573,762.1573,801.1573,-0.5446,0.7616,crops/000001_022.jpg,masks/000001_022.png
000_book_0025,000,2,0.67,22,0,0.8138,776,251,814,603,781.5253,762.5253,800.5253,-0.5468,0.7237,crops/000002_022.jpg,masks/000002_022.png
000_book_0025,000,3,1.00,22,0,0.8148,772,268,810,610,781.5475,762.5475,800.5475,-0.5068,0.7069,crops/000003_022.jpg,masks/000003_022.png
000_book_0025,000,4,1.33,22,0,0.8204,768,287,806,610,781.4823,762.4823,800.4823,-0.4282,0.7868,crops/000004_022.jpg,masks/000004_022.png
000_book_0025,000,5,1.67,22,0,0.8328,767,283,806,610,781.1329,761.6329,800.6329,-0.4739,0.7594,crops/000005_022.jpg,masks/000005_022.png
000_book_0025,000,6,2.00,22,0,0.8254,780,265,820,610,780.8043,760.8043,800.8043,-0.4433,0.7921,crops/000006_022.jpg,masks/000006_022.png
000_book_0025,000,7,2.33,22,0,0.8487,797,232,840,602,781.9250,760.4250,803.4250,-0.2932,0.6736,crops/000007_022.jpg,masks/000007_022.png
000_book_0025,000,8,2.67,22,0,0.8264,807,251,853,610,783.2767,760.2767,806.2767,-0.3732,0.6675,crops/000008_022.jpg,masks/000008_022.png
000_book_0025,000,9,3.00,22,0,0.8110,808,275,855,610,782.0686,758.5686,805.5686,-0.3965,0.8079,crops/000009_022.jpg,masks/000009_022.png
000_book_0025,000,10,3.33,22,0,0.8285,773,248,822,610,780.0572,755.5572,804.5572,-0.4141,0.6907,crops/000010_022.jpg,masks/000010_022.png
000_book_0025,000,11,3.67,22,0,0.8180,713,258,759,610,777.9948,754.9948,800.9948,-0.4184,0.7205,crops/000011_022.jpg,masks/000011_022.png
000_book_0025,000,12,4.00,20,0,0.8405,623,257,665,604,779.7496,758.7496,800.7496,-0.4211,0.6409,crops/000012_020.jpg,masks/000012_020.png
000_book_0025,000,13,4.33,16,0,0.8678,530,235,568,590,777.6770,758.6770,796.6770,-0.4030,0.6204,crops/000013_016.jpg,masks/000013_016.png
000_book_0025,000,14,4.67,12,0,0.8500,438,205,469,567,773.0334,757.5334,788.5334,-0.1985,0.6023,crops/000014_012.jpg,masks/000014_012.png
000_book_0025,000,15,5.00,9,0,0.8754,362,197,399,563,770.4551,751.9551,788.9551,-0.2835,0.6635,crops/000015_009.jpg,masks/000015_009.png
